id,label,category,type,description,url,ia,acceso,subcategoria,sector,fecha,source_file,extra
tool_50,Universal Voxelizer (Gaia3D),herramientas,Herramienta nueva,"Tool that transforms 3D models, point clouds, and meshes into dense, efficient variable voxels.",https://www.linkedin.com/feed/update/urn:li:activity:7440014404336844800,No,En desarrollo,Modelado 3D / Gemelos digitales,,2026-03-22,tools,"{""categoria"": ""Análisis"", ""linkType"": """", ""link"": """", ""imagen"": ""https://media.licdn.com/dms/image/v2/D5605AQH9FEd-gJm3Ow/videocover-low/B56Z0A9nXmGYBU-/0/1773837650157?e=1774821600&v=beta&t=NrTaAC31SNaaIz88JADJ1NhRD1q9i1SMzFlKKyrpoXQ""}"
tool_51,AI Analyst (Claude Plugin),herramientas,Complemento,Claude Cowork plugin for AI-assisted data analysis directly in the working environment.,https://www.linkedin.com/feed/update/urn:li:activity:7439320838539210754,Sí,En desarrollo,IA / Machine Learning|Herramientas de desarrollo,,2026-03-22,tools,"{""categoria"": ""Análisis"", ""linkType"": """", ""link"": """", ""imagen"": ""https://media.licdn.com/dms/image/v2/D5622AQHgHH-tEQgu4g/feedshare-shrink_800/B56Zz07SiHKcAc-/0/1773635709858?e=1775692800&v=beta&t=mk31f47xiq8yrbw_MNBUo9E1MsyyLNzhU7ECf0v9kQY""}"
tool_52,Crucix.live,herramientas,Herramienta nueva,Web platform for creating interactive visualizations and data explorations.,https://www.linkedin.com/feed/update/urn:li:activity:7441009735119704064,No,Libre acceso,Visualización,,2026-03-22,tools,"{""categoria"": ""Generación"", ""linkType"": ""website"", ""link"": ""https://crucix.live"", ""imagen"": ""https://media.licdn.com/dms/image/v2/D4E10AQHhtaF2yDSQng/image-shrink_800/B4EZ0PG7ZaHYAg-/0/1774074967986?e=1774821600&v=beta&t=iAf3xX4AknRvTtmlqvZ5sYTpjpO_pPjgo2mjxVLMG-4""}"
tool_53,BIMR,herramientas,Herramienta nueva,Platform for BIM data management and interoperability in the cloud.,https://www.linkedin.com/feed/update/urn:li:activity:7439076744856371200,No,En desarrollo,Interoperabilidad BIM|Herramientas de desarrollo,,2026-03-22,tools,"{""categoria"": ""Ambas"", ""linkType"": ""website"", ""link"": ""https://bimr.net"", ""imagen"": ""https://media.licdn.com/dms/image/v2/D4E22AQHsQEjgDIBbLA/feedshare-shrink_800/B4EZzzo4T3IEAc-/0/1773614106170?e=1775692800&v=beta&t=IvQZuX4XIcMAyRn4nP7SWnm2I6YGeIlc0TJQe2CeFDg""}"
tool_54,Formas AI,herramientas,Herramienta nueva,"AI tool for architectural form generation and optimization, developed at Foster + Partners.",https://www.linkedin.com/feed/update/urn:li:activity:7439968393761329152,Sí,En desarrollo,Planificación IA|Diseño paramétrico,,2026-03-22,tools,"{""categoria"": ""Generación"", ""linkType"": """", ""link"": """", ""imagen"": ""https://media.licdn.com/dms/image/v2/D4E22AQEstO08MewtgQ/feedshare-shrink_800/B4EZ0AT0kVHEAc-/0/1773826689778?e=1775692800&v=beta&t=ShsnnnYTAv0B-Kv5UON-8mUAp8wQFtQXiXwii1TiaNw""}"
tool_55,Esri Deep Learning Models,herramientas,Empresa establecida,Esri's collection of pretrained deep learning models for object detection and classification in geospatial imagery.,https://www.linkedin.com/feed/update/urn:li:activity:7440400442318016512,Sí,Mixto,Teledetección|IA / Machine Learning,,2026-03-22,tools,"{""categoria"": ""Análisis"", ""linkType"": """", ""link"": """", ""imagen"": ""https://media.licdn.com/dms/image/v2/D4D22AQG6RynbIBLerw/feedshare-shrink_800/B4DZzrIoFuKgAc-/0/1773471433407?e=1775692800&v=beta&t=fjlk-4SubiC0v1PUVIbEA8osTIH7up87uu_wVyPnIy4""}"
tool_56,AI Agents for Urban Data,herramientas,Conceptual,AI agents applied to urban data analysis: automation of geospatial workflows.,https://www.linkedin.com/feed/update/urn:li:activity:7436760892970610688,Sí,En desarrollo,IA / Machine Learning|Inteligencia territorial,,2026-03-22,tools,"{""categoria"": ""Análisis"", ""linkType"": """", ""link"": """", ""imagen"": ""https://media.licdn.com/dms/image/v2/D5605AQFknFbSs2n1nw/videocover-low/B56ZzSulQ0H8BU-/0/1773061954278?e=1774821600&v=beta&t=EJiE9-EP70Yr1ATeDZe52ADGqJGv9shHfolJGlVOzkc""}"
tool_57,5 Workflows Grasshopper,herramientas,Educativo/Workflow,"Five scalable workflows for Grasshopper integrating Notion, Miro, Speckle, GitHub, and Claude.",https://www.linkedin.com/feed/update/urn:li:activity:7437029981962129408,Sí,Libre acceso,Diseño paramétrico|Interoperabilidad BIM|Herramientas de desarrollo,,2026-03-22,tools,"{""categoria"": ""Ambas"", ""linkType"": """", ""link"": """", ""imagen"": """"}"
tool_58,Grasshopper + Supabase + Speckle,herramientas,Workflow,Workflow for storing and managing Grasshopper data using Supabase as database and Speckle for visualization.,https://www.linkedin.com/feed/update/urn:li:activity:7439569294142754816,No,Libre acceso,Infraestructura de datos|Diseño paramétrico,,2026-03-22,tools,"{""categoria"": ""Ambas"", ""linkType"": """", ""link"": """", ""imagen"": ""https://media.licdn.com/dms/image/v2/D4E05AQGEsoSoRX2cLA/feedshare-thumbnail_720_1280/B4EZz6ouykIIA4-/0/1773731510342?e=1774821600&v=beta&t=F6CrPNZ2-ZLg5MqocdxaTVWLEulvRUw9KkF4uHZnitY""}"
tool_59,AccuCities London 3D (Autodesk Forma),herramientas,Empresa establecida,Modelos 3D LOD2 de edificios de Londres disponibles como librería para Autodesk Forma.,https://www.linkedin.com/feed/update/urn:li:activity:7439641722562695168,No,Empresa de pago,Modelado 3D / Gemelos digitales|Visualización,,2026-03-22,tools,"{""categoria"": ""Análisis"", ""linkType"": ""website"", ""link"": ""https://lnkd.in/ds8UZH26"", ""imagen"": ""https://media.licdn.com/dms/image/v2/D4D22AQFZQbj1ydwSYQ/image_350_624/B4DZz6w7BaI4AI-/0/1773733654914?e=1775692800&v=beta&t=LTT24jPvqJV8iT3jAkDkQ4tOOmDf3mYNpv3jWTaVBAg""}"
tool_60,Codex Interactive Scripts (Rhino/GH),herramientas,Workflow,Interactive scripts with AI-generated event listeners (Codex) for automating tasks in Rhino and Grasshopper.,https://www.linkedin.com/feed/update/urn:li:activity:7434595897080217601,Sí,Libre acceso,Diseño paramétrico|Herramientas de desarrollo,,2026-03-22,tools,"{""categoria"": ""Generación"", ""linkType"": """", ""link"": """", ""imagen"": ""https://media.licdn.com/dms/image/v2/D4E05AQGvVk6jj8e77Q/videocover-low/B4EZyz9jE9H0BU-/0/1772545783438?e=1774821600&v=beta&t=46_osxkT-NWCLatOSEAg-RFb_eFlW9xvky745VmnVFI""}"
tool_61,Unreal Engine HTTP + Rhino/GH,herramientas,Workflow,"Connection between Unreal Engine and Rhino/Grasshopper via UE's built-in HTTP server, no AI.",https://www.linkedin.com/feed/update/urn:li:activity:7440295841023774720,No,Libre acceso,Modelado 3D / Gemelos digitales|Herramientas de desarrollo,,2026-03-22,tools,"{""categoria"": ""Ambas"", ""linkType"": ""website"", ""link"": ""https://lnkd.in/eKrVcmGZ"", ""imagen"": ""https://media.licdn.com/dms/image/v2/D4E05AQG-kBVL0p6c-g/videocover-low/B4EZ0E9mCAHABU-/0/1773904750093?e=1774821600&v=beta&t=dhtu6dLw4-QHj01pNIrDS6Zvr1lp6sS7wsWvYTpFCug""}"
tool_62,Hektar,herramientas,Empresa establecida,Plataforma SaaS sueca que genera volúmenes edificatorios y analiza normativa con LLM (GPT-4). Pilotada con municipios suecos.,,Sí,Empresa de pago,Planificación IA|IA / Machine Learning,,2026-04-16,tools,"{""categoria"": ""Generación"", ""linkType"": ""website"", ""link"": ""https://app.hektar.ai"", ""imagen"": """"}"
tool_63,Snaptrude,herramientas,Empresa establecida,"Pipeline prompt-a-BIM cloud-native: genera programas arquitectónicos, asigna dimensiones normativas y exporta a Revit.",,Sí,Mixto,Planificación IA|Interoperabilidad BIM,,2026-04-16,tools,"{""categoria"": ""Generación"", ""linkType"": ""website"", ""link"": ""https://snaptrude.com"", ""imagen"": """"}"
tool_64,CONSUL Democracy,herramientas,Empresa establecida,"Plataforma open source del Ayuntamiento de Madrid para participación ciudadana, presupuestos participativos y votaciones. +250 implementaciones en 35 países.",,No,Libre acceso,Participación ciudadana,,2026-04-16,tools,"{""categoria"": ""Análisis"", ""linkType"": ""website"", ""link"": ""https://consuldemocracy.org"", ""imagen"": ""https://opengraph.githubassets.com/0465c42580c089cbbdd479575c9fbdcf9a454b059014f49d5ffba19faedede67/consuldemocracy/consuldemocracy""}"
tool_65,madina,herramientas,Framework académico,"Paquete Python del MIT City Form Lab que implementa los métodos UNA (Urban Network Analysis): accesibilidad, betweenness y flujo peatonal.",,No,Libre acceso,Redes y grafos urbanos|Movilidad y accesibilidad,,2026-04-16,tools,"{""categoria"": ""Análisis"", ""linkType"": ""github"", ""link"": ""https://github.com/City-Form-Lab/madina"", ""imagen"": ""https://opengraph.githubassets.com/6c671c7a91809f46477b14c4565d4894cec1ae451df4918e772ef3228119a216/City-Form-Lab/madina""}"
tool_66,UMEP,herramientas,Framework académico,"Plugin QGIS con el toolkit de clima urbano más completo: balance energético (SUEWS), isla de calor (UWG) y confort térmico exterior (SOLWEIG).",,No,Libre acceso,Simulación ambiental|Microclima urbano,,2026-04-16,tools,"{""categoria"": ""Análisis"", ""linkType"": ""docs"", ""link"": ""https://umep-docs.readthedocs.io"", ""imagen"": ""https://opengraph.githubassets.com/dcf086a8fb5455ce8083db7bc0ab32f9ac542885daa5b945a098b49f37f7db9e/UMEP-dev/UMEP""}"
tool_67,15min City Score Toolkit,herramientas,Herramienta nueva,Plugin Python para QGIS que automatiza el cálculo del '15-minute City Score' usando OSMnx. Testado en 112+ ciudades europeas.,,No,Libre acceso,Movilidad y accesibilidad|Datos abiertos,,2026-04-16,tools,"{""categoria"": ""Análisis"", ""linkType"": ""paper"", ""link"": ""https://zenodo.org/records/14231353"", ""imagen"": """"}"
tool_68,UrbanistAI,herramientas,Empresa establecida,Plataforma italiana de planificación participativa con IA para co-diseñar espacios públicos mediante campañas basadas en mapas.,,Sí,Empresa de pago,Participación ciudadana|Planificación IA,,2026-04-16,tools,"{""categoria"": ""Ambas"", ""linkType"": ""website"", ""link"": ""https://site.urbanistai.com"", ""imagen"": """"}"
tool_69,vCity,herramientas,Framework académico,"Plataforma open source de gemelos digitales urbanos human-centric del Barcelona Supercomputing Center. Pilotos en Barcelona, Viladecans y Kobe.",,No,Libre acceso,Modelado 3D / Gemelos digitales|Participación ciudadana,,2026-04-16,tools,"{""categoria"": ""Ambas"", ""linkType"": ""website"", ""link"": ""https://vcity.tech"", ""imagen"": ""https://opengraph.githubassets.com/ced211b4033b073318e31e2d17c919a13e3a37b2a9c1d7e5209b6c03bb24c740/VCityTeam/UD-Viz""}"
tool_70,Waypoint Transit,herramientas,Empresa establecida,"Startup YC W25 que usa IA para generar estudios de infraestructura civil automatizados, reduciendo costes ~30% y plazos de meses a semanas.",,Sí,Empresa de pago,Planificación IA|IA / Machine Learning,,2026-04-16,tools,"{""categoria"": ""Generación"", ""linkType"": ""website"", ""link"": ""https://www.ycombinator.com/companies/waypoint-transit"", ""imagen"": """"}"
tool_71,SAGAI,herramientas,Framework académico,Workflow modular open source para evaluar escenas urbanas a nivel de calle usando VLMs (LLaVA) con geometrías OSM y Google Street View.,,Sí,Libre acceso,IA / Machine Learning|Computer vision urbana,,2026-04-16,tools,"{""categoria"": ""Análisis"", ""linkType"": ""paper"", ""link"": ""https://arxiv.org/abs/2504.16538"", ""imagen"": ""https://opengraph.githubassets.com/973b123cfe53bfc088542ee139518dd8c56fa2a186e160c2518c5b3964ee8228/perezjoan/SAGAI""}"
tool_72,Orbital Stack,herramientas,Empresa establecida,"Plataforma SaaS de CFD en la nube para análisis de microclima urbano: confort de viento, seguridad peatonal y confort térmico exterior.",,Sí,Empresa de pago,Simulación ambiental|Microclima urbano,,2026-04-16,tools,"{""categoria"": ""Análisis"", ""linkType"": ""website"", ""link"": ""https://orbitalstack.com"", ""imagen"": """"}"
tool_73,UXsim,herramientas,Herramienta nueva,Simulador macroscópico de tráfico 100% Python sin dependencias externas: simula 60.000 vehículos en ~30 segundos.,,No,Libre acceso,Movilidad y accesibilidad,,2026-04-16,tools,"{""categoria"": ""Análisis"", ""linkType"": ""github"", ""link"": ""https://github.com/toruseo/UXsim"", ""imagen"": ""https://repository-images.githubusercontent.com/674611614/850c5f8b-ce4a-4f38-8cde-0331af581910""}"
tool_74,Archistar,herramientas,Empresa establecida,Plataforma australiana de feasibility urbanística que automatiza análisis normativo y genera envolventes edificables. Partner de Autodesk Forma.,,Sí,Empresa de pago,Planificación IA|Análisis normativo,,2026-04-16,tools,"{""categoria"": ""Ambas"", ""linkType"": ""website"", ""link"": ""https://archistar.ai"", ""imagen"": """"}"
tool_75,3DCityDB,herramientas,Framework académico,Base de datos geoespacial open source (Apache 2.0) para modelos semánticos 3D de ciudades basados en CityGML y CityJSON del OGC.,,No,Libre acceso,Modelado 3D / Gemelos digitales|Infraestructura de datos,,2026-04-16,tools,"{""categoria"": ""Análisis"", ""linkType"": ""website"", ""link"": ""https://3dcitydb.org"", ""imagen"": ""https://opengraph.githubassets.com/da357abb350a750d1d331d3cfca4f0cf972d8824420991d8e05aba8a14ba9ef1/3dcitydb/3dcitydb""}"
tool_76,ENVI-met,herramientas,Empresa establecida,"Gold standard mundial para simulación microclimática urbana 3D: isla de calor, confort térmico, patrones de viento y efectos de la vegetación.",,No,Mixto,Simulación ambiental|Microclima urbano,,2026-04-16,tools,"{""categoria"": ""Análisis"", ""linkType"": ""website"", ""link"": ""https://envi-met.com"", ""imagen"": """"}"
tool_77,MetaMAP,herramientas,Complemento,Plugin gratuito y open source para Grasshopper (octubre 2025) que genera geometrías de edificios y terreno desde datos urbanos en Rhino.,,No,Libre acceso,Visualización|Diseño paramétrico,,2026-04-16,tools,"{""categoria"": ""Análisis"", ""linkType"": ""website"", ""link"": ""https://blog.rhino3d.com/2025/10/metamap-urban-planning-tools-for-rhino.html"", ""imagen"": """"}"
tool_78,EU Local Digital Twin Toolbox,herramientas,Herramienta nueva,Plataforma modular open source de la Comisión Europea para que ciudades construyan gemelos digitales. Cumple AI Act y Data Act.,,Sí,Libre acceso,Modelado 3D / Gemelos digitales|Planificación IA,,2026-04-16,tools,"{""categoria"": ""Ambas"", ""linkType"": ""website"", ""link"": ""https://interoperable-europe.ec.europa.eu/collection/ldttoolbox"", ""imagen"": """"}"
tool_79,Arcol,herramientas,Empresa establecida,Plataforma BIM browser-first y cloud-native para colaboración en tiempo real en diseño conceptual. El 'Figma del AEC'.,,No,Empresa de pago,Interoperabilidad BIM|Diseño paramétrico,,2026-04-16,tools,"{""categoria"": ""Generación"", ""linkType"": ""website"", ""link"": ""https://arcol.io"", ""imagen"": """"}"
tool_80,Planary,herramientas,Complemento,"Plugin para AutoCAD y Revit que automatiza el cálculo de superficie edificable, retranqueos y verificación de cumplimiento normativo en tiempo real.",,No,Empresa de pago,Interoperabilidad BIM|Análisis normativo,,2026-04-16,tools,"{""categoria"": ""Análisis"", ""linkType"": ""website"", ""link"": ""https://planary.com"", ""imagen"": """"}"
tool_81,Mapflow.AI,herramientas,Empresa establecida,"Plataforma de mapeo satelital con IA: extracción automática de huellas de edificios, vegetación y parcelas desde imágenes de alta resolución.",,Sí,Mixto,Teledetección|IA / Machine Learning,,2026-04-16,tools,"{""categoria"": ""Análisis"", ""linkType"": ""website"", ""link"": ""https://mapflow.ai"", ""imagen"": ""https://repository-images.githubusercontent.com/383815762/81058d80-df4e-11eb-8f75-778c399a693d""}"
tool_82,Vadere,herramientas,Framework académico,Framework open source (LGPL) para simulación microscópica de dinámica peatonal y de multitudes. Soporta coupling con SUMO para simulaciones mixtas.,,No,Libre acceso,Movilidad y accesibilidad,,2026-04-16,tools,"{""categoria"": ""Análisis"", ""linkType"": ""website"", ""link"": ""https://www.vadere.org"", ""imagen"": ""https://opengraph.githubassets.com/ca70143a4229bc991cb2c494a7fd65f11da078cb30c1f1ff02212509051671c3/pedestrian-dynamics-HM/vadere""}"
tool_83,AnyLogic,herramientas,Empresa establecida,"Plataforma de simulación multiparadigma (agentes, eventos discretos, dinámica de sistemas) para sistemas urbanos complejos. PLE gratuita para educación.",,No,Mixto,Movilidad y accesibilidad|Modelado 3D / Gemelos digitales,,2026-04-16,tools,"{""categoria"": ""Análisis"", ""linkType"": ""website"", ""link"": ""https://anylogic.com"", ""imagen"": """"}"
tool_84,PySAL spaghetti,herramientas,Framework académico,Librería Python (ecosistema PySAL) para análisis de datos espaciales en redes: Moran's I y K-function restringidos a red viaria.,,No,Libre acceso,Redes y grafos urbanos|Estadística espacial,,2026-04-16,tools,"{""categoria"": ""Análisis"", ""linkType"": ""github"", ""link"": ""https://github.com/pysal/spaghetti"", ""imagen"": ""https://repository-images.githubusercontent.com/88305306/ba81ff80-860d-11ea-89c0-7559a3497874""}"
tool_85,tobler,herramientas,Framework académico,"Librería Python (ecosistema PySAL) para interpolación areal y mapeo dasimétrico: transfiere datos entre geografías incompatibles (censo, catastro, H3).",,No,Libre acceso,Infraestructura de datos|Estadística espacial,,2026-04-16,tools,"{""categoria"": ""Análisis"", ""linkType"": ""github"", ""link"": ""https://github.com/pysal/tobler"", ""imagen"": ""https://opengraph.githubassets.com/71c69397217fc0330af46b09d4083cd3d8c53724548136a0109384d9e1ab4758/pysal/tobler""}"
tool_86,OS-WALK-EU,herramientas,Framework académico,"Plugin QGIS para calcular índice de walkability europeo en 5 dimensiones sobre rejilla 500x500 m, con rutado peatonal real via OpenRouteService.",,No,Libre acceso,Movilidad y accesibilidad|Morfología urbana,,2026-04-16,tools,"{""categoria"": ""Análisis"", ""linkType"": ""website"", ""link"": ""https://plugins.qgis.org/plugins/os_walk_eu_plugin"", ""imagen"": """"}"
tool_87,Mapsicle / Figmap,herramientas,Complemento,"Plugins para Figma que insertan mapas Mapbox interactivos con estilos personalizados en diseños, presentaciones y paneles de proyecto.",,No,Libre acceso,Visualización,,2026-04-16,tools,"{""categoria"": ""Análisis"", ""linkType"": ""website"", ""link"": ""https://www.figma.com/community/file/1353462851736682820/mapsicle"", ""imagen"": """"}"
tool_88,CityPulse,herramientas,Framework académico,Modelo de detección de cambios urbanos mediante series temporales de Google Street View (Stanford). Dataset abierto de 9.137 imágenes 2007-2023.,,Sí,Libre acceso,IA / Machine Learning|Computer vision urbana,,2026-04-16,tools,"{""categoria"": ""Análisis"", ""linkType"": ""github"", ""link"": ""https://github.com/tianyuanhuang/citypulse"", ""imagen"": ""https://opengraph.githubassets.com/d5fbd0434be9663b2610a15ea574dc562a06fd0746b1662f45e151b8fc499eb9/tianyuanhuang/citypulse""}"
tool_89,D5 Render,herramientas,Herramienta nueva,"Real-time 3D rendering software for architecture and design with AI-powered features, supporting direct sync with SketchUp, Rhino, Revit, and 3ds Max.",https://www.d5render.com,Sí,Freemium,Renderizado IA|Visualización 3D,,2026-04-18,tools,"{""categoria"": ""Generación"", ""linkType"": ""website"", ""link"": ""https://www.d5render.com"", ""imagen"": ""https://i.ytimg.com/vi/VVPICjKO41w/maxresdefault.jpg""}"
tool_90,ifcSQL_Tools for QGIS,herramientas,Herramienta nueva,"Plugin QGIS para interactuar con modelos IFC almacenados en ifcSQL: carga georreferenciada 2D/3D, filtrado por clases IFC y gestión de la base de datos.",https://www.linkedin.com/feed/update/urn:li:activity:7452250353271558144,No,Libre acceso,Interoperabilidad BIM|Plataformas GIS,,2026-04-22,tools,"{""categoria"": ""Análisis"", ""linkType"": ""github"", ""link"": ""https://lnkd.in/eUU-zkEx"", ""imagen"": """"}"
tool_91,SIM by lTS,herramientas,Herramienta nueva,"Plataforma espacial para modelar ciudades como sistemas vivos y específicos por contexto, usando datos reales de migración y planificación.",https://www.linkedin.com/feed/update/urn:li:activity:7451989173932249088,No,En desarrollo,Inteligencia territorial|Infraestructura de datos,,2026-04-22,tools,"{""categoria"": ""Análisis"", ""linkType"": ""website"", ""link"": ""https://www.linkedin.com/feed/update/urn:li:activity:7451989173932249088"", ""imagen"": """"}"
tool_92,Graphify,herramientas,Herramienta nueva,"Grafo de conocimiento persistente del código fuente para agentes IA (Claude Code, Codex, Cursor). 71.5x menos tokens por consulta. 23 lenguajes. Local vía tree-sitter.",https://www.linkedin.com/feed/update/urn:li:activity:7449857516051693568,Sí,Libre acceso,Herramientas de desarrollo|IA / Machine Learning,,2026-04-22,tools,"{""categoria"": ""Análisis"", ""linkType"": ""website"", ""link"": ""https://www.linkedin.com/feed/update/urn:li:activity:7449857516051693568"", ""imagen"": """"}"
